,Balikpapan height,Bontang height,Tandjoengbatoe height,Tarakan height,Tawau height,Semporna height,Bongao Island height,Zamboanga height,Pagadian height,General Santos height,Tahuna height,Manado height,Boroko height,Genluma height,Boeol height,Tolotoli height,Palu height,Davao height
9,-9.9999e+98,0.1036400000000004,0.1475521999999998,0.06747299999999967,0.120909300000001,0.08621809999999996,0.11586499999999944,0.1260430000000028,0.5328209999999984,0.39086000000000354,0.15785999999999945,0.26674799999999976,0.24189700000000158,0.5837709999999996,0.25531600000000765,0.3145969999999991,0.051422999999999774,0.2004179999999991
10,0.046701000000002324,0.12452799999999975,0.1832370000000001,0.0851349999999993,0.1601613000000004,0.10681299999999982,0.15192799999999806,0.18892600000000215,0.6814070000000001,0.5134699999999839,0.22162000000000148,0.3213550000000005,0.25623600000000124,0.6259435,0.3528429999999929,0.4481979999999979,0.1096730000000008,0.2608120000000014
11,0.12374000000000152,0.3061930000000004,0.34326529999999966,0.17082699999999917,0.35081430000000147,0.1910403999999999,0.33224699999999885,0.33344000000000307,1.1109599999999986,0.7345499999999845,0.3192200000000014,0.5073589999999975,0.4281509999999997,1.1528165999999995,0.6835430000000002,0.7832250000000016,0.19022999999999968,0.36674999999999613
12,0.08552700000000257,0.20475000000000065,0.24739090000000008,0.12461300000000008,0.2517423000000001,0.14799169999999995,0.23863599999999963,0.2586119999999994,0.8734140000000004,0.5798800000000028,0.25171000000000276,0.412509,0.42839799999999784,0.9259638000000008,0.43819899999999734,0.6054080000000006,0.151957000000003,0.28996000000000066
13,0.11011600000000143,0.24473500000000037,0.2876876999999993,0.14701699999999995,0.2953233000000015,0.16976179999999985,0.2692440000000005,0.2924020000000027,0.9946559999999991,0.6728499999999826,0.2904699999999991,0.467217999999999,0.5014830000000003,1.0731080000000004,0.5737419999999958,0.7069170000000007,0.1679460000000006,0.3288859999999971
14,0.07389700000000232,0.1694469999999999,0.22627819999999943,0.11015499999999889,0.21819130000000087,0.13389020000000018,0.20590499999999778,0.23655500000000274,0.8185319999999976,0.5630400000000009,0.21268000000000598,0.37184999999999846,0.32347700000000046,0.7855752999999996,0.37817000000001144,0.5514410000000005,0.13624099999999828,0.2896950000000018
15,0.09457800000000205,0.22664100000000076,0.25938769999999955,0.13152599999999914,0.26452530000000074,0.15475770000000022,0.2403039999999983,0.25960400000000305,0.8797150000000009,0.5948899999999924,0.26390999999999565,0.4168549999999982,0.36298599999999936,0.9904169999999999,0.5167339999999996,0.656206000000001,0.15760999999999825,0.2977109999999996
16,0.11905000000000143,0.278238,0.30876979999999943,0.15817399999999893,0.31164330000000007,0.1768947999999999,0.2710860000000004,0.28271500000000316,0.973707000000001,0.6527700000000038,0.29308000000000334,0.5327160000000006,0.5304159999999989,1.1306255999999992,0.6400079999999946,0.7953079999999986,0.18286799999999914,0.2942589999999967
17,0.10168600000000083,0.22681600000000124,0.2853506999999995,0.14304499999999898,0.28504230000000064,0.16578720000000002,0.2677769999999988,0.30630000000000024,1.0308129999999984,0.6945599999999956,0.283299999999997,0.4748199999999976,0.4571709999999989,1.0529640000000002,0.4809759999999983,0.7074149999999975,0.1717000000000013,0.3586570000000009
18,0.10781900000000277,0.24015300000000117,0.28280949999999994,0.14437799999999967,0.29125830000000086,0.16745600000000005,0.26657200000000003,0.29199700000000206,0.9758999999999993,0.6582699999999875,0.2901300000000049,0.46404099999999815,0.4947879999999998,1.1082676999999999,0.5740280000000126,0.6949660000000009,0.1567360000000022,0.3168399999999991
19,0.11490300000000175,0.267062000000001,0.3003456,0.15235299999999974,0.30454930000000147,0.17284690000000014,0.26904599999999945,0.29691199999999895,0.9930190000000003,0.6630699999999763,0.2713800000000077,0.46171199999999857,0.41208899999999815,1.0807830999999997,0.5706260000000043,0.7459689999999988,0.17280900000000088,0.3194079999999957
20,0.1018870000000014,0.2217090000000006,0.2769022999999997,0.13888399999999912,0.27923030000000004,0.16155039999999987,0.2629979999999996,0.298096000000001,0.994612,0.6639999999999873,0.2710000000000008,0.4463499999999989,0.4807169999999985,1.0279902000000005,0.44932000000000016,0.6729699999999994,0.1556229999999985,0.3338239999999999
21,0.10839500000000157,0.2595130000000001,0.29061449999999933,0.1456420000000005,0.29567930000000153,0.16504930000000018,0.28279600000000116,0.24449500000000057,0.885663000000001,0.6447799999999972,0.31637000000000626,0.48758399999999824,0.532471000000001,1.0706190999999992,0.6511440000000022,0.7251000000000012,0.1713799999999992,0.27064800000000133
22,0.0955440000000003,0.24799400000000027,0.26987439999999996,0.1358479999999993,0.2717483000000005,0.15685789999999988,0.23293999999999926,0.2543980000000019,0.8632659999999994,0.5661099999999806,0.22406999999999755,0.4339619999999975,0.37768900000000016,0.9452338000000005,0.5246960000000058,0.6743179999999995,0.15978600000000398,0.29162000000000177
23,0.11985900000000171,0.259856000000001,0.3016778999999996,0.15414499999999975,0.31067029999999995,0.17651800000000017,0.2851479999999995,0.3059380000000047,1.0221659999999986,0.6947999999999865,0.3086100000000016,0.4899869999999993,0.4847290000000015,1.1710899000000001,0.6334379999999982,0.7427099999999989,0.17550899999999814,0.3333370000000002
24,0.09079900000000052,0.23102200000000117,0.2755104999999993,0.131513,0.2582443000000012,0.15591849999999985,0.23959800000000087,0.2872419999999991,0.9706589999999977,0.6569199999999853,0.2592700000000008,0.44638499999999937,0.49654499999999757,0.9754627999999999,0.4304350000000028,0.6538019999999989,0.15607400000000382,0.3288659999999979
25,0.06811200000000284,0.14604600000000012,0.2288901999999995,0.09876299999999993,0.1892883000000012,0.12209130000000012,0.16961799999999982,0.21862500000000296,0.6991419999999984,0.47498999999999114,0.20946999999999605,0.360440999999998,0.3615050000000011,0.8284409999999998,0.37296899999999766,0.5012489999999978,0.12300900000000325,0.2421980000000019
26,0.12214300000000122,0.3010010000000012,0.3258938999999996,0.16812499999999986,0.329054300000001,0.18601590000000012,0.2811810000000001,0.267706000000004,0.9932400000000001,0.6334099999999978,0.28056000000000836,0.5468639999999994,0.5661029999999982,1.1088437000000004,0.6787290000000041,0.8118820000000007,0.18320800000000048,0.2656119999999973
27,0.11318500000000142,0.2731640000000013,0.30840639999999997,0.15406800000000054,0.3132963000000011,0.17473949999999983,0.2920179999999988,0.3081630000000004,1.0607529999999983,0.7094299999999976,0.2811800000000062,0.4638649999999984,0.3449119999999972,1.0505756999999996,0.561396000000002,0.7344709999999992,0.17451499999999953,0.3706010000000006
28,0.1241940000000028,0.2982150000000008,0.3276767999999999,0.16656399999999927,0.3346743000000014,0.18710709999999997,0.3025839999999995,0.3538830000000033,1.146801,0.762849999999986,0.29399000000000797,0.496929999999999,0.48371999999999815,1.1227068999999998,0.5557110000000023,0.7980110000000025,0.1842110000000048,0.3857900000000001
29,0.12024900000000116,0.2658319999999996,0.3004786999999993,0.15400299999999945,0.30767729999999993,0.17519570000000018,0.27990799999999894,0.29251500000000163,0.9851840000000003,0.692229999999995,0.32358000000000686,0.5257450000000006,0.5379320000000014,1.1926556999999995,0.6539280000000076,0.7681129999999996,0.17291500000000326,0.30720600000000076
