,Unnamed: 0,Balikpapan height,Bontang height,Tandjoengbatoe height,Tarakan height,Tawau height,Semporna height,Bongao Island height,Zamboanga height,Pagadian height,General Santos height,Tahuna height,Manado height,Boroko height,Genluma height,Boeol height,Tolotoli height,Palu height,Davao height
304,34,0.1279269999999996,0.3070440000000012,0.3302040999999995,0.168609,0.3408972999999999,0.1906059,0.3134550000000011,0.3777740000000023,1.1473639999999996,0.7660400000000038,0.3270399999999966,0.5335809999999981,0.5577299999999994,1.2426579999999996,0.6384520000000009,0.8039710000000007,0.1887010000000017,0.3760890000000003
314,35,0.1013910000000031,0.2548650000000005,0.2774878999999997,0.1379079999999994,0.2776983000000008,0.1573272000000001,0.2497720000000001,0.2333640000000016,0.8174819999999983,0.5669900000000041,0.2643500000000074,0.4598839999999988,0.4348810000000007,0.9352688999999996,0.5936870000000027,0.6911120000000004,0.1599520000000041,0.259412999999995
324,36,0.1212440000000008,0.2949219999999997,0.3237702999999996,0.1621059999999996,0.3291823000000011,0.1820938999999999,0.3024199999999979,0.3028910000000024,1.0184159999999984,0.6914899999999875,0.3084900000000061,0.5004649999999984,0.4622630000000001,1.1248719000000005,0.6834669999999932,0.7783529999999992,0.1803110000000032,0.3345369999999974
334,37,0.1043310000000019,0.2661810000000013,0.2887124999999999,0.1469339999999999,0.2915233000000015,0.1658835999999999,0.2636700000000012,0.2504869999999997,0.8887579999999993,0.6082799999999793,0.2901600000000002,0.5144470000000005,0.5080239999999989,1.0633586,0.6213379999999944,0.7629160000000006,0.173956000000004,0.268186
344,38,0.078006000000002,0.1918220000000001,0.2266415999999997,0.1133749999999995,0.2278053,0.1365305000000001,0.2132259999999988,0.2267980000000022,0.8090109999999981,0.546750000000003,0.2164300000000025,0.3788149999999994,0.2981199999999973,0.8078960000000004,0.4093900000000019,0.5494589999999988,0.1406539999999978,0.2833919999999992
354,39,0.0947890000000022,0.2213840000000004,0.2711920000000001,0.1331290000000002,0.2635493000000011,0.1567528999999998,0.2354330000000004,0.2676939999999987,0.9104099999999988,0.6166499999999928,0.26173,0.4391999999999996,0.4301680000000019,1.0470762999999996,0.4901689999999945,0.6600409999999997,0.1551760000000044,0.2968369999999964
364,40,0.0842240000000025,0.2215950000000006,0.2538131999999997,0.122482999999999,0.2404793000000005,0.1467660999999998,0.2211639999999981,0.2594640000000012,0.8991329999999991,0.6119099999999946,0.2379700000000042,0.4105269999999983,0.4232459999999989,0.8953357000000004,0.4239049999999906,0.6117990000000013,0.1439750000000046,0.3127679999999984
374,41,0.1178660000000029,0.2625609999999998,0.2986518,0.1520689999999991,0.3054893000000014,0.1722142999999998,0.2827529999999996,0.276126000000005,0.9507569999999994,0.6787599999999827,0.3251300000000015,0.5272919999999992,0.5642029999999991,1.1642726000000003,0.660160999999988,0.7725299999999997,0.1727309999999988,0.2960089999999979
384,42,0.0659360000000006,0.1489390000000003,0.2162194999999993,0.0989399999999989,0.1901153000000004,0.1224373,0.1741719999999986,0.2226789999999994,0.7365879999999976,0.505989999999997,0.1941699999999997,0.3443730000000009,0.3589850000000005,0.7577892999999998,0.359380999999999,0.5021880000000003,0.1208129999999982,0.2586109999999948
394,43,0.1186470000000028,0.2662230000000001,0.3013384999999999,0.1519010000000005,0.3066753000000002,0.1724017,0.2803879999999985,0.2750460000000032,0.9482679999999988,0.6581499999999778,0.3082899999999995,0.4749209999999983,0.4892649999999996,1.1096059999999994,0.6515579999999943,0.7521850000000008,0.1730440000000044,0.3073979999999991
404,44,-9.9999e+98,-9.9999e+98,0.0762564999999995,0.0290339999999993,0.0733183000000003,0.0502696,0.0730620000000001,0.0799270000000049,0.3455569999999994,0.2609699999999861,0.1128199999999992,0.1907169999999993,0.1531250000000028,0.3507984999999998,0.1538039999999938,0.1727090000000011,-9.9999e+98,0.1421239999999954
414,45,0.0635919999999998,0.1410140000000002,0.2142151999999999,0.0973980000000001,0.1857883000000004,0.1206662999999999,0.1702949999999994,0.2211020000000019,0.7289500000000011,0.5009299999999826,0.1966699999999974,0.3531179999999985,0.3727410000000013,0.7810038000000006,0.3497370000000046,0.4948990000000002,0.1186440000000033,0.2551729999999992
424,46,0.1365499999999997,0.3477930000000011,0.3726485999999998,0.1865950000000005,0.3818993000000006,0.2049492000000001,0.3606039999999986,0.3353180000000009,1.1230989999999998,0.780729999999977,0.3697099999999977,0.5364760000000004,0.6107060000000004,1.2421620999999998,0.8202670000000012,0.8543279999999989,0.1801659999999998,0.3434699999999964
434,47,0.1054349999999999,0.2488840000000003,0.2808301999999996,0.1437609999999995,0.2849513000000012,0.1653620999999998,0.2451049999999988,0.289475000000003,0.9574609999999986,0.6302699999999959,0.2431499999999999,0.4448119999999989,0.3872970000000002,1.0534507,0.5161949999999962,0.7114340000000006,0.1717510000000004,0.3118789999999976
444,48,0.0844050000000002,0.1958470000000005,0.2391898999999995,0.122171999999999,0.2414503000000003,0.1460140000000001,0.2204049999999995,0.2583880000000036,0.8748819999999995,0.5934299999999837,0.2335000000000064,0.4045529999999999,0.3578520000000011,0.8944982000000001,0.4431859999999972,0.615946000000001,0.1455029999999979,0.3067859999999953
454,49,0.1176690000000029,0.2683300000000006,0.3017364999999996,0.1514489999999995,0.3064353000000004,0.171281,0.2835149999999977,0.2660650000000046,0.928570999999998,0.6535199999999861,0.3105699999999984,0.4734109999999987,0.4975559999999994,1.0922218999999993,0.6592669999999998,0.7477020000000003,0.1694870000000037,0.2945390000000003
464,50,0.1165710000000004,0.2773870000000009,0.3153758,0.1580589999999997,0.3192403000000006,0.1782124,0.2928379999999997,0.3250099999999989,1.0900420000000004,0.732939999999985,0.2766100000000051,0.447654,0.3706700000000005,1.0523094999999998,0.5387860000000018,0.7518680000000018,0.1709969999999998,0.378865999999995
474,51,0.1336550000000009,0.3402070000000012,0.3681064999999996,0.183885,0.3731083000000001,0.2012372,0.3316939999999988,0.3506619999999998,1.167542000000001,0.7557499999999777,0.2829799999999949,0.5136459999999978,0.4376570000000015,1.1597612000000002,0.6734500000000025,0.8412830000000007,0.1788500000000041,0.3832749999999976
484,52,0.1070720000000022,0.2464870000000001,0.2857615999999998,0.145472999999999,0.2917783000000007,0.1669347000000001,0.2722289999999994,0.2791920000000019,0.9303430000000006,0.674049999999994,0.3245299999999957,0.5272429999999986,0.5709659999999985,1.1706018,0.6322949999999992,0.7428039999999996,0.1682500000000004,0.288415999999998
494,53,0.0659559999999999,0.1477660000000007,0.1905948999999998,0.0955329999999996,0.1873243000000002,0.1186359999999999,0.1739449999999998,0.2087250000000011,0.6977149999999988,0.4780899999999803,0.1882400000000075,0.3316949999999998,0.2789060000000027,0.7204576999999999,0.3644510000000025,0.4845450000000006,0.1211190000000002,0.2545569999999983
504,54,0.1077320000000021,0.2646680000000003,0.2954612000000001,0.1484149999999999,0.2960682999999999,0.1711252999999999,0.2726269999999999,0.3218239999999994,1.0654699999999977,0.7160599999999988,0.2872700000000066,0.4732819999999975,0.4899730000000026,1.0997130000000004,0.5008570000000105,0.7248960000000011,0.1714359999999999,0.3603729999999956
514,55,0.0977640000000015,0.2496030000000004,0.2794524999999996,0.1388750000000005,0.2798673000000011,0.1595664999999999,0.2519619999999989,0.2691980000000029,0.955755,0.6442499999999995,0.2280899999999945,0.3905379999999994,0.3039719999999981,0.9037007999999992,0.4803489999999897,0.6552019999999992,0.1635750000000015,0.3377769999999955
524,56,0.0768110000000028,0.1858990000000009,0.2209913999999999,0.1126599999999999,0.2208013000000015,0.1348805999999998,0.1902529999999984,0.2241929999999996,0.7353810000000003,0.4971799999999859,0.2075899999999961,0.3670089999999995,0.3264659999999999,0.8439711999999995,0.4478590000000082,0.5840429999999976,0.1391490000000033,0.2466579999999965
534,57,0.1174300000000023,0.2716430000000009,0.3023413999999995,0.1544080000000001,0.3083833000000009,0.1750004999999999,0.2786469999999994,0.2860480000000009,0.9749249999999988,0.6805299999999761,0.3160699999999963,0.5151399999999988,0.5116629999999986,1.1601376000000003,0.651299999999992,0.7771159999999995,0.1761729999999985,0.3070899999999952
544,58,0.0771680000000003,0.2021010000000007,0.2589594999999995,0.1133869999999994,0.2162493000000012,0.1377784000000002,0.2008620000000007,0.2528020000000026,0.8692339999999987,0.601949999999988,0.2285600000000016,0.4134799999999998,0.4901079999999993,0.9064226999999998,0.365797999999998,0.5808199999999992,0.1348729999999989,0.2971199999999996
554,59,0.1169280000000014,0.2616740000000011,0.2996812999999996,0.1503329999999998,0.306522300000001,0.1721924000000001,0.2853399999999979,0.2969970000000046,1.0071779999999997,0.6700400000000002,0.2900999999999953,0.4722380000000008,0.464345999999999,1.0726050999999996,0.5753699999999924,0.7068970000000014,0.1631070000000036,0.332854999999995
564,60,0.0620830000000012,0.1359100000000008,0.2155734999999996,0.0932949999999994,0.1788023000000009,0.1163473999999999,0.163263999999998,0.2118749999999991,0.6889800000000008,0.4697599999999795,0.1904499999999984,0.3383280000000006,0.3586209999999994,0.7411233999999993,0.3302419999999983,0.4616350000000011,0.1160479999999992,0.2435229999999961
574,61,0.1204420000000006,0.2921890000000005,0.3181446999999995,0.1592839999999995,0.3236582999999999,0.1792303999999998,0.299320999999999,0.2872330000000005,0.976851,0.6749399999999923,0.3191300000000012,0.5089799999999975,0.4967199999999998,1.1318066999999994,0.6964759999999899,0.7710769999999982,0.1819400000000044,0.3135479999999973
584,62,0.1237330000000014,0.3031319999999997,0.3297499999999997,0.1651089999999992,0.3326023000000013,0.1827196999999998,0.3038920000000011,0.2784660000000016,0.9824829999999984,0.681539999999984,0.312269999999998,0.5048630000000003,0.5274870000000007,1.090064,0.7081770000000063,0.79636,0.1748740000000026,0.295505999999996
594,63,0.0591070000000009,0.1339100000000002,0.1733544999999994,0.0865419999999996,0.169106300000001,0.1085614999999999,0.159244000000001,0.1868930000000048,0.6622540000000008,0.4780599999999992,0.1965100000000035,0.3043999999999975,0.2260869999999997,0.6148672,0.35070300000001,0.4433839999999982,0.108152000000004,0.2512040000000013
604,64,0.0963680000000017,0.2338120000000003,0.2677173000000001,0.1316829999999988,0.2706783000000001,0.1533140999999998,0.2561150000000012,0.2552289999999999,0.885349999999999,0.5849999999999795,0.2459800000000029,0.4112539999999995,0.2982070000000014,0.8844522000000001,0.491145000000003,0.6146570000000011,0.1503149999999991,0.3004409999999993
614,65,0.0159280000000023,0.125554000000001,0.1635559999999998,0.0819609999999997,0.1593973000000001,0.1035471999999999,0.1481609999999982,0.1669660000000021,0.6190539999999984,0.4395099999999843,0.1751200000000068,0.2842470000000006,0.2186589999999988,0.5899239000000005,0.3346809999999891,0.4144520000000007,0.1007630000000006,0.2322580000000016
624,66,0.0159280000000023,0.125554000000001,0.1635559999999998,0.0819609999999997,0.1593973000000001,0.1035471999999999,0.1481609999999982,0.1669660000000021,0.6190539999999984,0.4395099999999843,0.1751200000000068,0.2842470000000006,0.2186589999999988,0.5899239000000005,0.3346809999999891,0.4144520000000007,0.1007630000000006,0.2322580000000016
634,67,0.1184800000000017,0.2750140000000005,0.3016106999999994,0.153575,0.310868300000001,0.1761940000000001,0.2855549999999986,0.3111180000000004,1.039663000000001,0.6962399999999889,0.3040900000000022,0.4933309999999977,0.5060119999999984,1.1472268000000003,0.5926500000000061,0.7299669999999985,0.1706369999999992,0.3470439999999968
644,68,0.1184590000000014,0.2899860000000007,0.3120180999999995,0.1601479999999995,0.3187753000000004,0.1810719999999999,0.2834870000000009,0.3164130000000043,1.0452720000000006,0.710250000000002,0.3078399999999988,0.5167529999999978,0.5213430000000017,1.1981799999999998,0.6310129999999958,0.7899670000000008,0.1813879999999983,0.3279420000000002
654,69,0.1233020000000024,0.3192310000000002,0.3471191999999998,0.1731540000000002,0.3494093000000013,0.1907019999999999,0.3088090000000001,0.3055599999999998,1.0442909999999976,0.6960200000000043,0.2999400000000065,0.5104049999999987,0.4749099999999977,1.1072946999999995,0.7059600000000046,0.8137010000000018,0.1694069999999996,0.3297799999999995
664,70,0.0765670000000007,0.1894600000000004,0.2215265999999998,0.1092809999999993,0.2222413000000003,0.1317295,0.2109190000000005,0.2180970000000002,0.7616729999999983,0.5118599999999844,0.2089799999999968,0.3644989999999986,0.2507590000000022,0.7603489000000003,0.4093360000000103,0.5234260000000006,0.1359070000000031,0.2699390000000008
674,71,0.108310000000003,0.268752000000001,0.2929957999999999,0.1458130000000004,0.2928823000000005,0.1643672999999998,0.2596929999999986,0.2476170000000053,0.8712370000000007,0.5947400000000016,0.2724000000000046,0.4627300000000005,0.4376430000000013,0.9619206,0.6136439999999936,0.716387000000001,0.1680819999999983,0.2768969999999982
684,72,0.1277030000000003,0.2830200000000005,0.3210616999999995,0.1659019999999991,0.3273813000000007,0.1860670999999998,0.2794740000000004,0.3165680000000037,1.057347,0.7075999999999851,0.3078500000000019,0.549903999999998,0.545223,1.2251823000000002,0.6565070000000048,0.8136289999999988,0.1896559999999993,0.3206270000000017
694,73,0.0851310000000005,0.1972129999999996,0.2501612,0.1235559999999988,0.2482583000000016,0.1470262,0.2339120000000001,0.258113999999999,0.8805779999999999,0.5898899999999969,0.2476099999999945,0.4101159999999986,0.4112940000000016,0.9272431999999996,0.4075409999999948,0.6044829999999983,0.1472790000000046,0.3000049999999987
704,74,0.0754180000000026,0.1632230000000003,0.2347373999999993,0.1063099999999988,0.2060922999999999,0.1304561999999998,0.1891449999999999,0.2373400000000032,0.8015170000000005,0.5578799999999831,0.2126899999999949,0.3681969999999985,0.3607890000000004,0.7908872000000002,0.3839319999999873,0.5456380000000003,0.1307860000000005,0.2810089999999974
714,75,0.1035190000000021,0.2526919999999997,0.2821609,0.1407220000000002,0.2848013000000016,0.1614754999999998,0.2606420000000007,0.2526080000000021,0.883341999999999,0.6061699999999917,0.2723900000000014,0.4233100000000007,0.4211290000000005,0.9983022999999998,0.586701000000005,0.6868069999999982,0.1622630000000029,0.2906679999999966
724,76,0.0947250000000003,0.2314600000000002,0.2950302999999996,0.137696,0.2636163000000007,0.1605373000000001,0.2177380000000006,0.2736680000000007,0.8986820000000009,0.5943299999999851,0.257630000000006,0.5154159999999983,0.5181870000000011,1.1416214999999994,0.5223930000000081,0.7127339999999975,0.1585859999999996,0.2744209999999967
734,77,0.1298279999999998,0.3096940000000003,0.3405762999999995,0.1734559999999998,0.3482453000000003,0.1938564,0.3134389999999989,0.3670710000000028,1.162264999999998,0.7767999999999802,0.3143400000000014,0.5100599999999993,0.497681,1.2171317999999998,0.6349400000000003,0.8271969999999982,0.1985689999999991,0.3838319999999982
744,78,0.0968340000000012,0.2353160000000009,0.2729965999999999,0.1348669999999998,0.2757463000000015,0.1561159,0.2626139999999992,0.2567319999999995,0.9233249999999984,0.6165499999999895,0.2521600000000035,0.4263639999999995,0.3187879999999978,0.9160032000000004,0.4928829999999919,0.6391680000000015,0.1587639999999979,0.3258200000000002
754,79,0.0748130000000024,0.1664519999999996,0.2293469999999997,0.108001999999999,0.2129673000000007,0.1317465000000002,0.2010319999999978,0.2335350000000033,0.8156759999999998,0.5711299999999824,0.2144300000000072,0.3795009999999976,0.3081619999999994,0.7668670000000004,0.3844540000000052,0.5453270000000003,0.1336969999999979,0.2937870000000018
764,80,0.1232790000000001,0.2913040000000002,0.3278809999999996,0.1652439999999995,0.3355243000000012,0.1862997000000001,0.3085820000000012,0.3304469999999995,1.09563,0.7314700000000016,0.3133899999999983,0.4868759999999987,0.4293620000000011,1.1617161000000005,0.6433170000000104,0.7837700000000005,0.1848090000000013,0.364097000000001
774,81,0.1025460000000002,0.2561470000000003,0.2812745999999997,0.1434409999999992,0.2840943000000013,0.1634478999999999,0.2539079999999991,0.2540430000000029,0.8843089999999982,0.6092899999999872,0.2801199999999966,0.4973530000000004,0.4878849999999985,1.057664,0.5977320000000077,0.7400850000000005,0.1685760000000016,0.2717320000000001
784,82,0.0665639999999996,0.1301529999999999,0.2154055000000001,0.0940510000000003,0.1729373000000009,0.1165658999999998,0.1623079999999994,0.2178250000000048,0.7577429999999978,0.5664899999999875,0.2449200000000075,0.3530149999999992,0.3049999999999997,0.7294981999999997,0.3523360000000082,0.5032889999999988,0.112720000000003,0.2789199999999994
794,83,-9.9999e+98,0.1030300000000004,0.1476185999999995,0.0658139999999996,0.1210893000000012,0.0845818999999998,0.1169429999999991,0.1225450000000023,0.5226059999999997,0.3886799999999937,0.1594000000000051,0.2659699999999994,0.2130359999999989,0.5554315000000001,0.2370769999999993,0.2980000000000018,0.051400000000001,0.2000460000000004
804,84,0.0995470000000011,0.2415190000000002,0.2762323999999996,0.1385139999999989,0.2796333000000004,0.1603566999999999,0.2570540000000001,0.2747910000000004,0.9612669999999994,0.6473499999999888,0.2580600000000004,0.4394939999999998,0.309235000000001,0.9666909000000006,0.5050020000000046,0.6736090000000026,0.1664530000000041,0.3368779999999987
814,85,0.1222530000000006,0.280247000000001,0.3131833999999998,0.1619720000000004,0.3196743000000008,0.1810900000000002,0.2881019999999985,0.2962910000000036,1.0139630000000004,0.6997599999999977,0.3272400000000033,0.5883839999999978,0.6049049999999987,1.2258239999999994,0.6822489999999988,0.8286810000000031,0.180970000000002,0.302821999999999
824,86,0.1202210000000008,0.2801760000000008,0.3142198,0.160544999999999,0.3184583000000014,0.1800614999999998,0.2783639999999998,0.2914880000000011,1.0030439999999992,0.6849699999999928,0.3061699999999945,0.5273339999999997,0.5235090000000007,1.1572182,0.6562130000000082,0.796799,0.1787530000000003,0.3098600000000004
834,87,0.0910609999999998,0.2253869999999995,0.2617297999999994,0.1318599999999996,0.2643263000000004,0.1547325000000001,0.2476300000000009,0.2797049999999998,0.9582750000000004,0.6590799999999888,0.2462400000000002,0.4241919999999979,0.309469,0.8836040000000001,0.4695080000000047,0.6371679999999991,0.1560950000000005,0.3432869999999965
844,88,0.127715000000002,0.3138199999999997,0.3460798999999994,0.1749939999999998,0.3538363000000011,0.1941915999999999,0.3315349999999988,0.3193550000000016,1.082546000000001,0.7690599999999961,0.3614100000000064,0.5472889999999992,0.5970039999999983,1.2251411,0.7601000000000084,0.837333000000001,0.1697559999999995,0.3287179999999949
854,89,0.127715000000002,0.3138199999999997,0.3460798999999994,0.1749939999999998,0.3538363000000011,0.1941915999999999,0.3315349999999988,0.3193550000000016,1.082546000000001,0.7690599999999961,0.3614100000000064,0.5472889999999992,0.5970039999999983,1.2251411,0.7601000000000084,0.837333000000001,0.1697559999999995,0.3287179999999949
864,90,0.0924620000000011,0.2373969999999996,0.2753252999999995,0.1333760000000001,0.2619962999999998,0.1573582999999998,0.2368279999999991,0.2858170000000015,0.9733899999999984,0.6617299999999773,0.2540400000000034,0.4386760000000009,0.4931669999999997,0.9649005000000006,0.4373709999999988,0.666399000000002,0.1568600000000017,0.3311909999999969
874,91,0.1302070000000021,0.3250299999999999,0.3573876,0.1794479999999989,0.3648113000000013,0.1983161,0.3429599999999979,0.3240060000000042,1.101986,0.7728899999999896,0.3557399999999973,0.5238739999999993,0.5916359999999976,1.2096866999999998,0.7516899999999964,0.8287620000000011,0.1708720000000028,0.3374499999999969
884,92,0.096547000000001,0.2366140000000012,0.2774779999999994,0.1354249999999996,0.2683643,0.1591835000000001,0.2486180000000004,0.2975580000000022,0.9884619999999984,0.6677299999999775,0.2636700000000047,0.4442899999999987,0.4799239999999969,0.9943017999999996,0.4414819999999935,0.663843,0.1612410000000039,0.3380009999999984
894,93,0.1263680000000029,0.3007000000000008,0.3326592999999995,0.1704550000000004,0.3379593000000014,0.1882505000000001,0.3086300000000008,0.2982470000000035,1.0473280000000005,0.7198599999999828,0.3353100000000069,0.589023000000001,0.6176429999999975,1.2143601000000004,0.7211360000000013,0.8569150000000008,0.1760720000000049,0.3099309999999988
904,94,0.0808430000000015,0.1917880000000007,0.2321640999999994,0.1155129999999999,0.2324763,0.1381093,0.2217689999999983,0.240952,0.8428199999999997,0.5869899999999859,0.2212300000000056,0.3789239999999978,0.260625000000001,0.7736632999999999,0.4157810000000097,0.5672420000000002,0.1387739999999979,0.3055939999999992
914,95,0.1061779999999998,0.263758000000001,0.2875054999999999,0.1417760000000001,0.2887032999999999,0.1613699999999998,0.2639630000000004,0.2517570000000049,0.8724039999999995,0.591259999999977,0.2618900000000081,0.4425290000000004,0.3997120000000009,0.9494280000000002,0.5935280000000063,0.6699350000000024,0.1614630000000048,0.2928939999999969
924,96,0.1085010000000004,0.2719110000000011,0.2999134999999997,0.1489770000000003,0.2955532999999999,0.1721987,0.2670919999999981,0.3122779999999991,1.046907000000001,0.7042799999999829,0.2952999999999974,0.4880099999999991,0.5216230000000017,1.1503760000000005,0.5339359999999971,0.7354300000000009,0.1709000000000031,0.3511060000000015
934,97,0.061480000000003,0.147711000000001,0.1817127999999996,0.090902999999999,0.1814143000000001,0.1134270000000001,0.1655709999999999,0.1863790000000023,0.6270029999999984,0.4251099999999894,0.1855599999999952,0.3277350000000005,0.2415579999999977,0.6915432000000008,0.3630589999999927,0.4543239999999997,0.1144370000000023,0.2258390000000005
944,98,0.0667390000000018,0.1458750000000002,0.1856358,0.0929129999999993,0.183454300000001,0.1156252000000002,0.1738809999999979,0.198169,0.7088490000000007,0.5087899999999763,0.2066700000000025,0.3228760000000008,0.2365460000000006,0.6383785,0.3621939999999881,0.4686810000000001,0.116818000000002,0.2636129999999994
954,99,0.1003840000000018,0.2583300000000008,0.2769303000000001,0.1409059999999993,0.2777093000000015,0.1612445999999998,0.2164649999999994,0.2445750000000046,0.8634519999999988,0.5347799999999836,0.1864800000000031,0.4177180000000007,0.394874999999999,0.9233667,0.527198999999996,0.6952719999999992,0.160266,0.2761549999999957
964,100,0.0851439999999996,0.2207170000000005,0.2448385999999995,0.1247860000000002,0.2479193000000012,0.1483933999999998,0.2346900000000005,0.2700770000000005,0.9318069999999992,0.6469299999999976,0.2412099999999952,0.4004060000000002,0.3472279999999976,0.8501799999999999,0.4213830000000058,0.619491,0.1464980000000011,0.3319299999999998
974,101,0.0778420000000004,0.1938220000000008,0.2565081999999998,0.1116549999999989,0.2114263000000011,0.1358638999999999,0.1905549999999998,0.2495490000000018,0.8323979999999978,0.5684599999999875,0.2245800000000031,0.405462,0.4890870000000014,0.8937856999999996,0.3830309999999883,0.5724359999999997,0.1354340000000036,0.2819919999999953
984,102,0.0956560000000017,0.2233900000000002,0.2665248999999994,0.132674999999999,0.2693983000000006,0.1546202000000001,0.2576019999999985,0.2746720000000024,0.9374450000000004,0.6309499999999844,0.2546700000000044,0.4420859999999997,0.335644000000002,0.9161795999999996,0.4347170000000062,0.6456349999999986,0.1540609999999986,0.3311530000000005
994,103,0.087104,0.2231660000000008,0.2565555000000001,0.1276259999999993,0.2604573000000005,0.1502487999999999,0.2443470000000012,0.2553139999999985,0.8696739999999998,0.5771299999999826,0.252600000000001,0.4112709999999993,0.3468829999999983,0.9003405999999998,0.4703309999999874,0.6031929999999974,0.1553090000000025,0.2922009999999986
1004,104,0.0686190000000017,0.1524060000000009,0.2158172,0.0996039999999993,0.1983793000000009,0.1231035,0.1808289999999992,0.2137260000000012,0.6976669999999991,0.4705599999999776,0.2035800000000023,0.335128000000001,0.354769000000001,0.7827593000000004,0.3600320000000039,0.4845420000000011,0.1239270000000019,0.2366639999999975
1014,105,0.1198259999999997,0.2849599999999999,0.3152925,0.1599839999999996,0.3187623000000013,0.1790625000000001,0.2802389999999981,0.283807000000003,0.9848269999999992,0.6730000000000018,0.3052799999999962,0.5074620000000003,0.5052239999999983,1.1208877,0.6572999999999922,0.7888659999999987,0.1776559999999989,0.3101890000000011
1024,106,0.0668430000000022,0.1609619999999996,0.1984387999999999,0.0979159999999996,0.196772300000001,0.1202976000000002,0.1875800000000005,0.2062130000000053,0.7149450000000002,0.495980000000003,0.1873999999999966,0.3320849999999993,0.2397419999999996,0.6747333000000006,0.3658110000000079,0.4825820000000007,0.1229629999999986,0.2630539999999968
1034,107,0.0809400000000017,0.2226239999999997,0.2434364999999996,0.1206569999999995,0.2423553000000016,0.1426625999999999,0.218046000000001,0.2350560000000001,0.834892,0.5685499999999877,0.2092800000000068,0.3642089999999989,0.2694229999999997,0.7970679,0.4603480000000104,0.5784389999999995,0.1412639999999996,0.2920790000000011
1044,108,0.0991970000000002,0.2254570000000004,0.2859293999999996,0.1387009999999993,0.275196300000001,0.1633841,0.2491629999999993,0.2900510000000054,0.9642049999999998,0.6540499999999838,0.2895000000000038,0.4902289999999993,0.5669339999999998,1.1309658000000002,0.5451260000000104,0.676244999999998,0.1609820000000041,0.3131969999999953
1054,109,0.070922000000003,0.1498430000000006,0.1969944999999997,0.0976920000000003,0.1939793000000005,0.1195010999999999,0.1856669999999987,0.2064990000000008,0.7227169999999994,0.5170200000000023,0.1991900000000015,0.3431849999999983,0.255194000000003,0.6347126999999997,0.3482850000000042,0.4930149999999997,0.1246520000000046,0.2718229999999977
1064,110,0.0888650000000019,0.2059189999999997,0.2665324,0.1268599999999988,0.2503933000000007,0.1496718999999999,0.227924999999999,0.2504890000000017,0.8245170000000002,0.5891599999999926,0.2803300000000064,0.4760129999999982,0.4844879999999989,1.0542008999999997,0.5384980000000041,0.668493999999999,0.1491710000000026,0.2574139999999971
1074,111,0.0888650000000019,0.2059189999999997,0.2665324,0.1268599999999988,0.2503933000000007,0.1496718999999999,0.227924999999999,0.2504890000000017,0.8245170000000002,0.5891599999999926,0.2803300000000064,0.4760129999999982,0.4844879999999989,1.0542008999999997,0.5384980000000041,0.668493999999999,0.1491710000000026,0.2574139999999971
1084,112,0.0729250000000014,0.1834819999999997,0.2199195999999998,0.1096389999999996,0.2194283000000005,0.1324424999999998,0.1997040000000005,0.2273220000000009,0.7693779999999997,0.5241999999999791,0.2025699999999943,0.3595919999999992,0.2537899999999986,0.7707031000000004,0.4250800000000083,0.5377799999999979,0.1375579999999985,0.2714909999999975
1094,113,0.0738690000000019,0.1653880000000001,0.2363938000000001,0.1072749999999995,0.2046613000000015,0.1314885000000001,0.1903319999999979,0.247129000000001,0.8422039999999988,0.6023899999999855,0.2456499999999977,0.3894339999999978,0.4280259999999991,0.8265476,0.3640359999999987,0.5559470000000033,0.1307260000000027,0.2962720000000018
1104,114,0.0746970000000004,0.1828000000000003,0.2227271999999995,0.112957999999999,0.2266183000000001,0.1366553000000001,0.2081489999999988,0.2365729999999999,0.7912530000000011,0.5310999999999808,0.2271199999999993,0.3694459999999999,0.368472999999998,0.8674145000000006,0.3987890000000078,0.5458169999999996,0.1419449999999997,0.269917999999997
1114,115,0.1253320000000002,0.2953539999999997,0.3181243,0.1629899999999988,0.3288703000000001,0.1854841999999998,0.3017669999999981,0.3342700000000036,1.087491,0.7345100000000002,0.3253899999999987,0.5188570000000006,0.5126230000000014,1.2332403999999997,0.6603229999999911,0.7934650000000012,0.1834419999999994,0.3530699999999953
1124,116,0.0866889999999998,0.2275650000000002,0.2531642999999999,0.128387,0.2529633000000011,0.1498354000000001,0.2133070000000003,0.2461930000000052,0.8225879999999997,0.5426499999999805,0.213009999999997,0.3967539999999978,0.3667859999999976,0.9040277000000004,0.4962390000000027,0.6612519999999975,0.147629000000002,0.2736739999999997
1134,117,0.1026640000000007,0.2308870000000009,0.2737673999999996,0.1364160000000005,0.2699993000000003,0.1594120999999999,0.2424560000000006,0.2663160000000033,0.8912820000000004,0.6177899999999852,0.281959999999998,0.4800569999999986,0.4673839999999991,1.0915808,0.5617380000000054,0.6979860000000002,0.1609120000000032,0.284996999999997
1144,118,0.0970490000000019,0.2461580000000012,0.2758248999999999,0.1384119999999988,0.278023300000001,0.1597509000000001,0.2463739999999994,0.2637479999999996,0.9122780000000006,0.605419999999981,0.2383200000000016,0.4376619999999995,0.3510629999999999,0.9680893,0.5118069999999904,0.6700999999999979,0.1633190000000013,0.3075890000000001
