OBJECTID,Shape_Length,START_X,START_Y,END_X,END_Y,Strike,Lat,Long
782,0.008944927,131.5665396,-4.209196026,131.56075,-4.20237747,-40.33422073,-4.205786748,131.5636448
783,0.008944927,131.56075,-4.20237747,131.5549349,-4.195580706,-40.54940421,-4.198979088,131.5578424
784,0.008944926,131.5549349,-4.195580706,131.5490923,-4.188807522,-40.78117871,-4.192194114,131.5520136
785,0.008944924,131.5490923,-4.188807522,131.5432202,-4.182059973,-41.03192583,-4.185433747,131.5461562
786,0.008944924,131.5432202,-4.182059973,131.537316,-4.175340441,-41.30454698,-4.178700207,131.5402681
787,0.008944921,131.537316,-4.175340441,131.5313769,-4.16865171,-41.60254695,-4.171996075,131.5343464
788,0.008944919,131.5313769,-4.16865171,131.5253997,-4.161997064,-41.93030596,-4.165324387,131.5283883
789,0.008944916,131.5253997,-4.161997064,131.5193804,-4.155380423,-42.29330541,-4.158688743,131.52239
790,0.008944912,131.5193804,-4.155380423,131.5133145,-4.14880652,-42.69852143,-4.152093471,131.5163474
791,0.008944905,131.5133145,-4.14880652,131.5071964,-4.142281164,-43.15505684,-4.145543842,131.5102554
792,0.008944898,131.5071964,-4.142281164,131.5010193,-4.135811594,-43.67493579,-4.139046379,131.5041079
793,0.008944885,131.5010193,-4.135811594,131.4947749,-4.129407031,-44.2745559,-4.132609312,131.4978971
794,0.008944866,131.4947749,-4.129407031,131.4884525,-4.123079498,-44.97682796,-4.126243264,131.4916137
795,0.008944836,131.4884525,-4.123079498,131.4820382,-4.116845152,-45.81502393,-4.119962325,131.4852454
796,0.008944785,131.4820382,-4.116845152,131.4755136,-4.110726534,-46.83960242,-4.113785843,131.4787759
797,0.008983479,131.4755136,-4.110726534,131.4688741,-4.104675072,-47.65283112,-4.107700803,131.4721938
798,0.008983481,131.4688741,-4.104675072,131.462189,-4.098674042,-48.08655218,-4.101674557,131.4655315
799,0.008983482,131.462189,-4.098674042,131.4554599,-4.09272238,-48.50828681,-4.095698211,131.4588244
800,0.008983483,131.4554599,-4.09272238,131.4486884,-4.086818975,-48.91789348,-4.089770677,131.4520741
801,0.008983484,131.4486884,-4.086818975,131.4418762,-4.080962673,-49.31525445,-4.083890824,131.4452823
802,0.008983485,131.4418762,-4.080962673,131.4350247,-4.075152285,-49.70032028,-4.078057479,131.4384504
803,0.008983486,131.4350247,-4.075152285,131.4281356,-4.069386594,-50.07308437,-4.072269439,131.4315802
804,0.008983487,131.4281356,-4.069386594,131.4212104,-4.063664355,-50.4335246,-4.066525474,131.424673
805,0.008983488,131.4212104,-4.063664355,131.4142505,-4.057984305,-50.78170974,-4.06082433,131.4177304
806,0.008983489,131.4142505,-4.057984305,131.4072574,-4.052345167,-51.11770915,-4.055164736,131.4107539
807,0.00898349,131.4072574,-4.052345167,131.4002325,-4.046745651,-51.44161065,-4.049545409,131.403745
808,0.00898349,131.4002325,-4.046745651,131.3931773,-4.041184464,-51.75355335,-4.043965057,131.3967049
809,0.008983493,131.3931773,-4.041184464,131.386093,-4.035660308,-52.053676,-4.038422386,131.3896352
810,0.008983492,131.386093,-4.035660308,131.378981,-4.03017189,-52.3421458,-4.032916099,131.382537
811,0.008983493,131.378981,-4.03017189,131.3718426,-4.024717919,-52.61915219,-4.027444904,131.3754118
812,0.008983494,131.3718426,-4.024717919,131.3646789,-4.019297114,-52.88488814,-4.022007516,131.3682608
813,0.008983494,131.3646789,-4.019297114,131.3574913,-4.013908206,-53.1395748,-4.01660266,131.3610851
814,0.008983496,131.3574913,-4.013908206,131.3502807,-4.008549938,-53.38343949,-4.011229072,131.353886
815,0.008983495,131.3502807,-4.008549938,131.3430484,-4.003221071,-53.61670834,-4.005885504,131.3466645
816,0.008983496,131.3430484,-4.003221071,131.3357954,-3.997920383,-53.83963179,-4.000570727,131.3394219
817,0.008983496,131.3357954,-3.997920383,131.3285228,-3.992646673,-54.05246079,-3.995283528,131.3321591
818,0.008983497,131.3285228,-3.992646673,131.3212315,-3.98739876,-54.2554403,-3.990022716,131.3248771
819,0.008983497,131.3212315,-3.98739876,131.3139225,-3.982175488,-54.44883661,-3.984787124,131.317577
820,0.008983498,131.3139225,-3.982175488,131.3065969,-3.976975723,-54.63290349,-3.979575605,131.3102597
821,0.008983499,131.3065969,-3.976975723,131.2992553,-3.971798359,-54.80792148,-3.974387041,131.3029261
822,0.008983498,131.2992553,-3.971798359,131.2918988,-3.966642313,-54.9741225,-3.969220336,131.2955771
823,0.0089835,131.2918988,-3.966642313,131.2845281,-3.96150653,-55.13179344,-3.964074421,131.2882135
824,0.008983499,131.2845281,-3.96150653,131.2771441,-3.956389982,-55.28117895,-3.958948256,131.2808361
825,0.008983499,131.2771441,-3.956389982,131.2697474,-3.951291669,-55.42255046,-3.953840825,131.2734457
826,0.008983499,131.2697474,-3.951291669,131.2623389,-3.946210616,-55.55614156,-3.948751142,131.2660432
827,0.0089835,131.2623389,-3.946210616,131.2549192,-3.941145878,-55.68222623,-3.943678247,131.258629
828,0.0089835,131.2549192,-3.941145878,131.247489,-3.936096537,-55.80104086,-3.938621207,131.2512041
829,0.0089835,131.247489,-3.936096537,131.240049,-3.931061701,-55.91281995,-3.933579119,131.243769
830,0.0089835,131.240049,-3.931061701,131.2325998,-3.926040509,-56.01782781,-3.928551105,131.2363244
831,0.008983501,131.2325998,-3.926040509,131.225142,-3.921032124,-56.11627732,-3.923536316,131.2288709
832,0.0089835,131.225142,-3.921032124,131.2176761,-3.916035736,-56.20839353,-3.91853393,131.221409
833,0.008983501,131.2176761,-3.916035736,131.2102027,-3.911050562,-56.29441561,-3.913543149,131.2139394
834,0.008983501,131.2102027,-3.911050562,131.2027224,-3.906075847,-56.37456309,-3.908563204,131.2064625
835,0.008983501,131.2027224,-3.906075847,131.1952356,-3.901110858,-56.44902718,-3.903593352,131.198979
836,0.008983501,131.1952356,-3.901110858,131.1877428,-3.896154889,-56.51802908,-3.898632873,131.1914892
837,0.008983501,131.1877428,-3.896154889,131.1802445,-3.891207259,-56.58177226,-3.893681074,131.1839937
838,0.008983501,131.1802445,-3.891207259,131.1727412,-3.886267309,-56.64043714,-3.888737284,131.1764928
839,0.008983502,131.1727412,-3.886267309,131.1652332,-3.881334407,-56.69424129,-3.883800858,131.1689872
840,0.008983501,131.1652332,-3.881334407,131.157721,-3.876407941,-56.74334038,-3.878871174,131.1614771
841,0.008983501,131.157721,-3.876407941,131.1502049,-3.871487321,-56.78791826,-3.873947631,131.153963
842,0.008983501,131.1502049,-3.871487321,131.1426855,-3.866571982,-56.82816425,-3.869029651,131.1464452
843,0.008983502,131.1426855,-3.866571982,131.1351629,-3.861661376,-56.86422496,-3.864116679,131.1389242
844,0.008983501,131.1351629,-3.861661376,131.1276375,-3.85675498,-56.89627925,-3.859208178,131.1314002
845,0.008983502,131.1276375,-3.85675498,131.1201098,-3.851852286,-56.92446649,-3.854303633,131.1238737
846,0.008983501,131.1201098,-3.851852286,131.11258,-3.84695281,-56.94895324,-3.849402548,131.1163449
847,0.008952724,131.11258,-3.84695281,131.1050693,-3.842080335,-57.02691733,-3.844516572,131.1088246
848,0.008952724,131.1050693,-3.842080335,131.0975473,-3.837225417,-57.16075164,-3.839652876,131.1013083
849,0.008952724,131.0975473,-3.837225417,131.0900139,-3.832388084,-57.29459769,-3.83480675,131.0937806
850,0.008952725,131.0900139,-3.832388084,131.0824693,-3.827568361,-57.42843313,-3.829978222,131.0862416
851,0.008952724,131.0824693,-3.827568361,131.0749134,-3.822766275,-57.56226949,-3.825167318,131.0786913
852,0.008952724,131.0749134,-3.822766275,131.0673463,-3.817981853,-57.69611781,-3.820374064,131.0711299
853,0.008952725,131.0673463,-3.817981853,131.0597681,-3.813215119,-57.82994888,-3.815598486,131.0635572
854,0.008952724,131.0597681,-3.813215119,131.0521787,-3.808466101,-57.96379192,-3.81084061,131.0559734
855,0.008952724,131.0521787,-3.808466101,131.0445783,-3.803734824,-58.09762803,-3.806100462,131.0483785
856,0.008952724,131.0445783,-3.803734824,131.0369669,-3.799021314,-58.23147012,-3.801378069,131.0407726
857,0.008952724,131.0369669,-3.799021314,131.0293445,-3.794325597,-58.36531214,-3.796673455,131.0331557
858,0.008952724,131.0293445,-3.794325597,131.0217111,-3.789647698,-58.49914605,-3.791986647,131.0255278
859,0.008952724,131.0217111,-3.789647698,131.0140668,-3.784987643,-58.63298809,-3.78731767,131.0178889
860,0.008952724,131.0140668,-3.784987643,131.0064116,-3.780345457,-58.76682681,-3.78266655,131.0102392
861,0.008952724,131.0064116,-3.780345457,130.9987457,-3.775721166,-58.90066843,-3.778033311,131.0025786
862,0.008952724,130.9987457,-3.775721166,130.9910689,-3.771114795,-59.03450823,-3.77341798,130.9949073
863,0.008952724,130.9910689,-3.771114795,130.9833814,-3.766526368,-59.16834142,-3.768820581,130.9872251
864,0.008952724,130.9833814,-3.766526368,130.9756832,-3.761955912,-59.30218851,-3.76424114,130.9795323
865,0.008952724,130.9756832,-3.761955912,130.9679744,-3.75740345,-59.43601841,-3.759679681,130.9718288
866,0.008952724,130.9679744,-3.75740345,130.9602549,-3.752869009,-59.56986694,-3.755136229,130.9641146
867,0.008952724,130.9602549,-3.752869009,130.9525249,-3.748352612,-59.70370301,-3.75061081,130.9563899
868,0.008952724,130.9525249,-3.748352612,130.9447843,-3.743854284,-59.83754161,-3.746103448,130.9486546
869,0.008952725,130.9447843,-3.743854284,130.9370332,-3.739374049,-59.97137795,-3.741614166,130.9409088
870,0.008952724,130.9370332,-3.739374049,130.9292718,-3.734911933,-60.10522063,-3.737142991,130.9331525
871,0.008952724,130.9292718,-3.734911933,130.9214999,-3.73046796,-60.23906252,-3.732689946,130.9253858
872,0.008952725,130.9214999,-3.73046796,130.9137176,-3.726042153,-60.37289876,-3.728255056,130.9176087
873,0.008952724,130.9137176,-3.726042153,130.905925,-3.721634537,-60.50673803,-3.723838345,130.9098213
874,0.008952724,130.905925,-3.721634537,130.8981222,-3.717245136,-60.64057552,-3.719439836,130.9020236
875,0.008952724,130.8981222,-3.717245136,130.8903091,-3.712873975,-60.77442381,-3.715059555,130.8942156
876,0.008952725,130.8903091,-3.712873975,130.8824858,-3.708521075,-60.90825189,-3.710697525,130.8863975
877,0.008952724,130.8824858,-3.708521075,130.8746524,-3.704186463,-61.04210028,-3.706353769,130.8785691
878,0.008952725,130.8746524,-3.704186463,130.8668089,-3.69987016,-61.17593302,-3.702028311,130.8707307
879,0.008952724,130.8668089,-3.69987016,130.8589553,-3.695572192,-61.30977887,-3.697721176,130.8628821
880,0.008952724,130.8589553,-3.695572192,130.8510917,-3.69129258,-61.44361051,-3.693432386,130.8550235
881,0.008952724,130.8510917,-3.69129258,130.8432181,-3.687031349,-61.57745418,-3.689161964,130.8471549
882,0.008952724,130.8432181,-3.687031349,130.8353346,-3.682788522,-61.71129328,-3.684909935,130.8392764
883,0.008952725,130.8353346,-3.682788522,130.8274412,-3.678564121,-61.84512897,-3.680676321,130.8313879
884,0.008952724,130.8274412,-3.678564121,130.819538,-3.674358171,-61.97897286,-3.676461146,130.8234896
885,0.008952724,130.819538,-3.674358171,130.8116249,-3.670170694,-62.11281176,-3.672264432,130.8155815
886,0.008952725,130.8116249,-3.670170694,130.8037021,-3.666001712,-62.24664938,-3.668086203,130.8076635
887,0.008952724,130.8037021,-3.666001712,130.7957696,-3.661851249,-62.38048881,-3.66392648,130.7997359
888,0.008952724,130.7957696,-3.661851249,130.7878274,-3.657719327,-62.51432839,-3.659785288,130.7917985
889,0.008952724,130.7878274,-3.657719327,130.7798756,-3.653605969,-62.64816858,-3.655662648,130.7838515
890,0.008952724,130.7798756,-3.653605969,130.7719142,-3.649511197,-62.78200739,-3.651558583,130.7758949
891,0.008952724,130.7719142,-3.649511197,130.7639432,-3.645435034,-62.91584832,-3.647473115,130.7679287
892,0.008952725,130.7639432,-3.645435034,130.7559628,-3.641377501,-63.04968651,-3.643406267,130.759953
893,0.008952724,130.7559628,-3.641377501,130.7479728,-3.637338621,-63.18352248,-3.639358061,130.7519678
894,0.008952725,130.7479728,-3.637338621,130.7399735,-3.633318416,-63.31736574,-3.635328518,130.7439732
895,0.008952724,130.7399735,-3.633318416,130.7319648,-3.629316908,-63.4512026,-3.631317662,130.7359692
896,0.008952724,130.7319648,-3.629316908,130.7239468,-3.625334119,-63.58504528,-3.627325513,130.7279558
897,0.008874874,130.7239468,-3.625334119,130.7168316,-3.620029611,-53.29468551,-3.622681865,130.7203892
898,0.00887501,130.7168316,-3.620029611,130.7096291,-3.61484413,-54.24793492,-3.61743687,130.7132304
899,0.008875029,130.7096291,-3.61484413,130.7023652,-3.609744903,-54.93125206,-3.612294516,130.7059972
900,0.008875038,130.7023652,-3.609744903,130.695049,-3.604721009,-55.52336171,-3.607232956,130.6987071
901,0.008875042,130.695049,-3.604721009,130.6876856,-3.599766601,-56.06579716,-3.602243805,130.6913673
902,0.008875045,130.6876856,-3.599766601,130.6802782,-3.594878084,-56.57698844,-3.597322342,130.6839819
903,0.008875047,130.6802782,-3.594878084,130.6728293,-3.590053108,-57.06710649,-3.592465596,130.6765538
904,0.008875049,130.6728293,-3.590053108,130.6653407,-3.585290098,-57.54247405,-3.587671603,130.669085
905,0.008875049,130.6653407,-3.585290098,130.6578136,-3.580588008,-58.00737929,-3.582939053,130.6615771
906,0.00887505,130.6578136,-3.580588008,130.6502492,-3.575946174,-58.46491359,-3.578267091,130.6540314
907,0.008875051,130.6502492,-3.575946174,130.6426484,-3.57136422,-58.91738037,-3.573655197,130.6464488
908,0.008875051,130.6426484,-3.57136422,130.6350119,-3.566841997,-59.36658346,-3.569103108,130.6388301
909,0.008875051,130.6350119,-3.566841997,130.6273403,-3.562379542,-59.81398867,-3.564610769,130.6311761
910,0.008875051,130.6273403,-3.562379542,130.6196342,-3.557977047,-60.26079359,-3.560178294,130.6234873
911,0.008875051,130.6196342,-3.557977047,130.6118939,-3.553634834,-60.70800407,-3.55580594,130.6157641
912,0.00887505,130.6118939,-3.553634834,130.6041199,-3.549353346,-61.1565244,-3.55149409,130.6080069
913,0.008875051,130.6041199,-3.549353346,130.5963125,-3.545133125,-61.60710383,-3.547243235,130.6002162
914,0.00887505,130.5963125,-3.545133125,130.5884719,-3.540974811,-62.06044624,-3.543053968,130.5923922
915,0.00887505,130.5884719,-3.540974811,130.5805984,-3.53687913,-62.51718231,-3.53892697,130.5845351
916,0.008875049,130.5805984,-3.53687913,130.5726922,-3.532846891,-62.97789052,-3.53486301,130.5766453
917,0.008875049,130.5726922,-3.532846891,130.5647535,-3.528878978,-63.44310209,-3.530862934,130.5687229
918,0.008875048,130.5647535,-3.528878978,130.5567826,-3.524976351,-63.91332936,-3.526927664,130.5607681
919,0.008875047,130.5567826,-3.524976351,130.5487795,-3.521140041,-64.38905791,-3.523058196,130.5527811
920,0.008875047,130.5487795,-3.521140041,130.5407445,-3.517371149,-64.87075252,-3.519255595,130.544762
921,0.008875046,130.5407445,-3.517371149,130.5326776,-3.513670846,-65.3588695,-3.515520997,130.5367111
922,0.008875046,130.5326776,-3.513670846,130.5245791,-3.510040367,-65.8538273,-3.511855606,130.5286284
923,0.008875045,130.5245791,-3.510040367,130.5164491,-3.506481018,-66.35607764,-3.508260692,130.5205141
924,0.008875043,130.5164491,-3.506481018,130.5082877,-3.502994169,-66.86602399,-3.504737593,130.5123684
925,0.008875043,130.5082877,-3.502994169,130.5000951,-3.499581259,-67.38410787,-3.501287714,130.5041914
926,0.008875042,130.5000951,-3.499581259,130.4918715,-3.496243792,-67.91072315,-3.497912525,130.4959833
927,0.00887504,130.4918715,-3.496243792,130.4836171,-3.49298334,-68.44629348,-3.494613566,130.4877443
928,0.008875039,130.4836171,-3.49298334,130.475332,-3.489801543,-68.9912349,-3.491392441,130.4794745
929,0.008875038,130.475332,-3.489801543,130.4670165,-3.486700111,-69.54597798,-3.488250827,130.4711742
930,0.008875037,130.4670165,-3.486700111,130.4586708,-3.483680819,-70.1109101,-3.485190465,130.4628436
931,0.008875035,130.4586708,-3.483680819,130.4502952,-3.480745515,-70.68647532,-3.482213167,130.454483
932,0.008875034,130.4502952,-3.480745515,130.4418901,-3.477896115,-71.27308467,-3.479320815,130.4460926
933,0.008875032,130.4418901,-3.477896115,130.4334556,-3.475134607,-71.87116769,-3.476515361,130.4376728
934,0.008875031,130.4334556,-3.475134607,130.4249922,-3.47246305,-72.48115514,-3.473798828,130.4292239
935,0.008875028,130.4249922,-3.47246305,130.4165003,-3.469883574,-73.10346965,-3.471173312,130.4207462
936,0.008875027,130.4165003,-3.469883574,130.4079803,-3.467398382,-73.73855474,-3.468640978,130.4122403
937,0.008875025,130.4079803,-3.467398382,130.3994328,-3.465009747,-74.38682951,-3.466204064,130.4037066
938,0.008875023,130.3994328,-3.465009747,130.3908582,-3.462720016,-75.04874434,-3.463864881,130.3951455
939,0.008875021,130.3908582,-3.462720016,130.3822572,-3.460531606,-75.72472494,-3.461625811,130.3865577
940,0.008875019,130.3822572,-3.460531606,130.3736305,-3.458447007,-76.41522064,-3.459489306,130.3779439
941,0.008875016,130.3736305,-3.458447007,130.3649788,-3.456468777,-77.1206523,-3.457457892,130.3693046
942,0.008875014,130.3649788,-3.456468777,130.3563028,-3.454599542,-77.8414465,-3.455534159,130.3606408
943,0.00887501,130.3563028,-3.454599542,130.3476036,-3.452841998,-78.57804823,-3.45372077,130.3519532
944,0.008875008,130.3476036,-3.452841998,130.338882,-3.451198902,-79.33085668,-3.45202045,130.3432428
945,0.008875005,130.338882,-3.451198902,130.3301392,-3.449673074,-80.1002861,-3.450435988,130.3345106
946,0.008875002,130.3301392,-3.449673074,130.3213762,-3.44826739,-80.88672185,-3.448970232,130.3257577
947,0.008874999,130.3213762,-3.44826739,130.3125944,-3.446984781,-81.69055371,-3.447626085,130.3169853
948,0.008975024,130.3125944,-3.446984781,130.3037046,-3.445750599,-82.09604334,-3.44636769,130.3081495
949,0.008975023,130.3037046,-3.445750599,130.2948149,-3.444515748,-82.09173056,-3.445133173,130.2992598
950,0.008975024,130.2948149,-3.444515748,130.2859253,-3.443280309,-82.08794137,-3.443898028,130.2903701
951,0.008975024,130.2859253,-3.443280309,130.2770358,-3.44204438,-82.08478327,-3.442662344,130.2814806
952,0.008975024,130.2770358,-3.44204438,130.2681464,-3.440808074,-82.08235375,-3.441426227,130.2725911
953,0.008975023,130.2681464,-3.440808074,130.2592569,-3.439571523,-82.08077383,-3.440189798,130.2637016
954,0.008975024,130.2592569,-3.439571523,130.2503675,-3.438334877,-82.08016258,-3.4389532,130.2548122
955,0.008975023,130.2503675,-3.438334877,130.2414781,-3.437098314,-82.08069619,-3.437716595,130.2459228
956,0.008975024,130.2414781,-3.437098314,130.2325886,-3.435862036,-82.08253432,-3.436480175,130.2370333
957,0.008975024,130.2325886,-3.435862036,130.2236991,-3.434626274,-82.08585945,-3.435244155,130.2281438
958,0.008975024,130.2236991,-3.434626274,130.2148094,-3.433391296,-82.09091258,-3.434008785,130.2192542
959,0.008975023,130.2148094,-3.433391296,130.2059196,-3.432157406,-82.09792485,-3.432774351,130.2103645
960,0.008975024,130.2059196,-3.432157406,130.1970296,-3.43092495,-82.10716711,-3.431541178,130.2014746
961,0.008975024,130.1970296,-3.43092495,130.1881394,-3.429694319,-82.11892918,-3.430309634,130.1925845
962,0.008975024,130.1881394,-3.429694319,130.1792488,-3.428465958,-82.13355864,-3.429080138,130.1836941
963,0.008975023,130.1792488,-3.428465958,130.1703578,-3.427240364,-82.1513896,-3.427853161,130.1748033
964,0.008975024,130.1703578,-3.427240364,130.1614664,-3.42601809,-82.17278492,-3.426629227,130.1659121
965,0.008975024,130.1614664,-3.42601809,130.1525745,-3.424799751,-82.19814106,-3.42540892,130.1570205
966,0.008975024,130.1525745,-3.424799751,130.1436819,-3.423586021,-82.22783812,-3.424192886,130.1481282
967,0.008975023,130.1436819,-3.423586021,130.1347886,-3.422377634,-82.26226167,-3.422981827,130.1392353
968,0.008975023,130.1347886,-3.422377634,130.1258945,-3.421175375,-82.30174036,-3.421776504,130.1303415
969,0.008975024,130.1258945,-3.421175375,130.1169994,-3.41998008,-82.34660026,-3.420577727,130.1214469
970,0.008975023,130.1169994,-3.41998008,130.1081033,-3.418792615,-82.39703205,-3.419386347,130.1125513
971,0.008975023,130.1081033,-3.418792615,130.099206,-3.417613866,-82.45316403,-3.41820324,130.1036546
972,0.008975024,130.099206,-3.417613866,130.0903075,-3.416444716,-82.51497473,-3.417029291,130.0947567
973,0.008975023,130.0903075,-3.416444716,130.0814075,-3.415286023,-82.58229931,-3.415865369,130.0858575
974,0.008975023,130.0814075,-3.415286023,130.0725062,-3.414138586,-82.65475697,-3.414712304,130.0769569
975,0.008975022,130.0725062,-3.414138586,130.0636033,-3.413003125,-82.73183619,-3.413570855,130.0680547
976,0.008975023,130.0636033,-3.413003125,130.0546988,-3.41188025,-82.81282838,-3.412441687,130.059151
977,0.008975023,130.0546988,-3.41188025,130.0457926,-3.410770434,-82.89684837,-3.411325342,130.0502457
978,0.008975022,130.0457926,-3.410770434,130.0368848,-3.409674003,-82.98294935,-3.410222218,130.0413387
979,0.008975023,130.0368848,-3.409674003,130.0279754,-3.408591119,-83.07007756,-3.409132561,130.0324301
980,0.008975022,130.0279754,-3.408591119,130.0190643,-3.40752178,-83.15717537,-3.408056449,130.0235198
981,0.008975023,130.0190643,-3.40752178,130.0101516,-3.406465829,-83.24324915,-3.406993804,130.0146079
982,0.008975023,130.0101516,-3.406465829,130.0012374,-3.405422963,-83.32735922,-3.405944396,130.0056945
983,0.008975023,130.0012374,-3.405422963,129.9923217,-3.404392756,-83.40871772,-3.404907859,129.9967795
984,0.008975023,129.9923217,-3.404392756,129.9834046,-3.403374684,-83.486696,-3.40388372,129.9878631
985,0.008975023,129.9834046,-3.403374684,129.9744862,-3.402368141,-83.56076903,-3.402871412,129.9789454
986,0.008975024,129.9744862,-3.402368141,129.9655665,-3.401372472,-83.63062397,-3.401870306,129.9700264
987,0.008975023,129.9655665,-3.401372472,129.9566458,-3.400386988,-83.6960431,-3.40087973,129.9611062
988,0.008975024,129.9566458,-3.400386988,129.947724,-3.399410992,-83.75697926,-3.39989899,129.9521849
989,0.008975023,129.947724,-3.399410992,129.9388012,-3.398443786,-83.81342546,-3.398927389,129.9432626
990,0.008975024,129.9388012,-3.398443786,129.9298776,-3.397484693,-83.8655192,-3.397964239,129.9343394
991,0.008975023,129.9298776,-3.397484693,129.9209532,-3.396533057,-83.91339585,-3.397008875,129.9254154
992,0.008975023,129.9209532,-3.396533057,129.912028,-3.395588259,-83.95729441,-3.396060658,129.9164906
993,0.008975024,129.912028,-3.395588259,129.9031022,-3.394649713,-83.99742909,-3.395118986,129.9075651
994,0.008975023,129.9031022,-3.394649713,129.8941758,-3.393716872,-84.03404819,-3.394183292,129.898639
995,0.008975024,129.8941758,-3.393716872,129.8852488,-3.392789229,-84.06741168,-3.39325305,129.8897123
996,0.008975023,129.8852488,-3.392789229,129.8763214,-3.391866316,-84.09776919,-3.392327772,129.8807851
997,0.008975024,129.8763214,-3.391866316,129.8673935,-3.390947702,-84.12535962,-3.391407009,129.8718574
998,0.008982286,129.8673935,-3.390947702,129.8584589,-3.390023088,-84.09165064,-3.390485395,129.8629262
999,0.008982287,129.8584589,-3.390023088,129.8495259,-3.389083745,-83.9971885,-3.389553416,129.8539924
1000,0.008982287,129.8495259,-3.389083745,129.8405944,-3.388129403,-83.90097752,-3.388606574,129.8450602
1001,0.008982287,129.8405944,-3.388129403,129.8316646,-3.387159809,-83.80312593,-3.387644606,129.8361295
1002,0.008982286,129.8316646,-3.387159809,129.8227365,-3.386174726,-83.7037349,-3.386667267,129.8272006
1003,0.008982287,129.8227365,-3.386174726,129.8138102,-3.385173937,-83.60293305,-3.385674331,129.8182734
1004,0.008982287,129.8138102,-3.385173937,129.8048856,-3.384157251,-83.50088421,-3.384665594,129.8093479
1005,0.008982286,129.8048856,-3.384157251,129.7959629,-3.383124504,-83.3977613,-3.383640877,129.8004243
1006,0.008982287,129.7959629,-3.383124504,129.7870421,-3.382075565,-83.29377679,-3.382600034,129.7915025
1007,0.008982286,129.7870421,-3.382075565,129.7781232,-3.381010339,-83.18915841,-3.381542952,129.7825826
1008,0.008982287,129.7781232,-3.381010339,129.7692062,-3.379928774,-83.08418419,-3.380469556,129.7736647
1009,0.008982286,129.7692062,-3.379928774,129.7602913,-3.378830862,-82.97913397,-3.379379818,129.7647488
1010,0.008982287,129.7602913,-3.378830862,129.7513784,-3.377716645,-82.87433171,-3.378273753,129.7558348
1011,0.008982287,129.7513784,-3.377716645,129.7424675,-3.376586222,-82.77014106,-3.377151433,129.746923
1012,0.008982286,129.7424675,-3.376586222,129.7335587,-3.375439751,-82.6669422,-3.376012986,129.7380131
1013,0.008982286,129.7335587,-3.375439751,129.7246519,-3.37427745,-82.56512171,-3.3748586,129.7291053
1014,0.008982287,129.7246519,-3.37427745,129.7157472,-3.373099607,-82.46513194,-3.373688528,129.7201996
1015,0.008982287,129.7157472,-3.373099607,129.7068445,-3.371906579,-82.36741563,-3.372503093,129.7112959
1016,0.008982288,129.7068445,-3.371906579,129.6979438,-3.370698793,-82.27242689,-3.371302686,129.7023941
1017,0.008982287,129.6979438,-3.370698793,129.689045,-3.369476753,-82.18065986,-3.370087773,129.6934944
1018,0.008982287,129.689045,-3.369476753,129.6801481,-3.368241031,-82.0925579,-3.368858892,129.6845966
1019,0.008982287,129.6801481,-3.368241031,129.6712531,-3.366992278,-82.00862957,-3.367616654,129.6757006
1020,0.008982287,129.6712531,-3.366992278,129.6623598,-3.365731211,-81.929304,-3.366361744,129.6668064
1021,0.008982287,129.6623598,-3.365731211,129.6534681,-3.364458617,-81.85503388,-3.365094914,129.6579139
1022,0.008982287,129.6534681,-3.364458617,129.6445779,-3.363175344,-81.78621508,-3.36381698,129.649023
1023,0.008982287,129.6445779,-3.363175344,129.6356892,-3.361882301,-81.72324353,-3.362528822,129.6401336
1024,0.008982288,129.6356892,-3.361882301,129.6268018,-3.360580445,-81.66643224,-3.361231373,129.6312455
1025,0.008982288,129.6268018,-3.360580445,129.6179155,-3.359270775,-81.61605363,-3.35992561,129.6223586
1026,0.008982287,129.6179155,-3.359270775,129.6090302,-3.357954328,-81.57235489,-3.358612551,129.6134728
1027,0.008982287,129.6090302,-3.357954328,129.6001457,-3.356632162,-81.53547502,-3.357293245,129.6045879
1028,0.008982288,129.6001457,-3.356632162,129.591262,-3.355305352,-81.50552503,-3.355968757,129.5957038
1029,0.008982289,129.591262,-3.355305352,129.5823787,-3.353974979,-81.48254559,-3.354640165,129.5868204
1030,0.008982287,129.5823787,-3.353974979,129.5734959,-3.35264212,-81.46650957,-3.353308549,129.5779373
1031,0.008982288,129.5734959,-3.35264212,129.5646133,-3.351307836,-81.45731887,-3.351974978,129.5690546
1032,0.008982288,129.5646133,-3.351307836,129.5557307,-3.349973168,-81.45484165,-3.350640502,129.560172
1033,0.008982288,129.5557307,-3.349973168,129.546848,-3.348639126,-81.45887951,-3.349306147,129.5512893
1034,0.008982288,129.546848,-3.348639126,129.5379651,-3.347306682,-81.46918708,-3.347972904,129.5424066
1035,0.008982287,129.5379651,-3.347306682,129.5290818,-3.345976764,-81.48547921,-3.346641723,129.5335235
1036,0.008982287,129.5290818,-3.345976764,129.520198,-3.34465025,-81.50743389,-3.345313507,129.5246399
1037,0.008982288,129.520198,-3.34465025,129.5113136,-3.343327966,-81.53471456,-3.343989108,129.5157558
1038,0.008982287,129.5113136,-3.343327966,129.5024284,-3.342010682,-81.5669576,-3.342669324,129.506871
1039,0.008982289,129.5024284,-3.342010682,129.4935424,-3.340699108,-81.60377787,-3.341354895,129.4979854
